open_time,open,high,low,close,volume,taker_buy_base,taker_buy_quote
1779897600000,75300.00,75382.60,74961.00,75273.90,5753.912,2917.603,219206949.48530
1779901200000,75273.90,75316.80,74645.00,74838.20,8594.176,3833.593,287364247.50920
1779904800000,74838.20,75007.90,74632.00,75000.00,4699.102,2280.981,170748150.28270
1779908400000,75000.00,75077.60,74920.00,75039.90,3599.445,1620.087,121524825.73990
1779912000000,75039.80,75391.00,75022.40,75237.60,3476.208,1746.809,131408693.01930
1779915600000,75237.60,75237.60,74300.10,74439.90,10168.630,3592.841,267928016.83800
1779919200000,74440.00,74742.70,74218.20,74390.00,8980.344,4218.307,314263548.24680
1779922800000,74389.90,74545.80,74210.00,74418.10,5583.871,2930.327,217903590.91760
1779926400000,74418.00,74555.50,74336.70,74541.60,3138.599,1681.381,125226194.30610
1779930000000,74541.70,74565.30,74100.00,74313.00,5741.343,2436.175,181044425.94990
